NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;Si;;;1171.6312;510.6382;360;27519.1489;17133;2268;3.1056;74;1;54;280;80;312;78;11016;1542;207;104
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;--;;;0.0000;0.0000;819;0.0000;11083;64;3.9550;246;125;2;468;351;420;16;10965;59;1268;604
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;Si;;;1255.3191;506.3829;357;27548.9361;17018;2404;3.1140;78;1;53;282;75;311;77;10832;1628;216;106
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;No;399.324;0.771327;517.7101;203.9616;15782;2397.6676;110839;74686;10.6523;1223;248;146;5726;10056;6405;10006;87526;66535;215401;103768
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;No;406.923;0.761742;534.2007;207.6966;16071;2428.8008;112130;75804;10.7036;1245;262;148;5838;10233;6533;10188;88648;67570;213200;107967
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;--;;;0.0000;0.0000;813;0.0000;10943;67;4.0756;246;114;2;473;340;427;17;10832;62;1268;604
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;Si;;;1268.0851;517.7304;365;28048.2269;17030;2744;3.1272;78;1;56;284;81;316;82;10851;1876;219;106
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;--;;;0.0000;0.0000;773;0.0000;9590;71;4.2099;238;113;2;431;342;385;17;9484;65;1265;598
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;Si;;;1293.6170;531.9148;375;28565.9574;17394;2745;3.2427;85;1;54;291;84;332;88;11096;1856;212;108
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;No;415.445;0.748208;555.2534;214.2618;16579;2471.4102;113241;77990;10.8093;1290;284;149;6031;10548;6698;10507;89699;69469;206538;122424
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;No;438.757;0.740116;592.8225;229.2145;17736;2587.4520;116884;83326;11.0931;1413;303;157;6356;11380;7202;11343;92848;74328;208686;129222
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;--;;;0.0000;0.0000;745;0.0000;7663;70;4.3888;241;30;2;368;377;319;16;7568;65;1343;697
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;Si;;;1360.2836;536.1702;378;27746.0992;16565;2996;3.3186;87;3;54;290;88;327;93;10656;2000;225;113
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;No;467.942;0.738608;633.5451;243.4952;18841;2687.7398;120929;87041;11.3137;1459;319;162;6731;12110;7618;12078;96300;77790;198690;142523
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;--;;;0.0000;0.0000;720;0.0000;6191;80;4.6433;232;33;2;312;408;265;22;6109;72;1317;788
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;Si;;;1539.0070;581.5602;410;27720.5673;16401;3142;3.7478;91;3;58;313;97;364;108;10525;2069;218;141
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;--;;;0.0000;0.0000;688;0.0000;4559;94;4.9015;215;33;1;248;440;199;25;4487;83;1494;900
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;Si;;;1601.4184;612.7659;432;27402.8368;15936;3383;3.9472;92;4;67;307;125;348;136;10070;2192;222;132
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;No;506.372;0.741376;683.0170;262.6223;20321;2784.9389;124940;90551;11.7378;1543;308;162;7231;13090;8166;13063;99853;81007;185446;163103
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;No;547.856;0.746384;734.0139;284.7218;22031;2895.2297;130584;93441;12.2728;1603;307;164;7711;14320;8726;14375;104496;83733;176944;174976
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;--;;;0.0000;0.0000;625;0.0000;2645;85;5.0790;209;31;1;159;466;112;23;2585;73;1518;1104
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;Si;;;1652.4822;660.9929;466;26460.9929;15298;3357;4.2645;93;3;69;300;166;336;176;9833;2173;185;128
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;--;;;0.0000;0.0000;659;0.0000;1336;99;7.8890;214;30;1;130;529;80;28;1284;85;1522;1262
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;Si;;;1727.6595;748.9361;528;25924.8226;14820;3457;4.6467;101;3;74;346;182;372;183;9660;2284;188;127
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;No;601.007;0.75313;798.0120;313.7484;24277;2975.1885;133509;96703;13.1078;1697;302;157;8350;15927;9387;16075;107305;86946;176084;175694
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;No;627.0;0.759182;825.8884;326.5041;25264;2998.3219;134154;97848;13.4896;1776;315;167;8557;16707;9563;16850;107727;88076;173863;182938
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;--;;;0.0000;0.0000;675;0.0000;1012;104;9.0562;205;34;1;119;556;66;29;959;90;1526;1268
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;Si;;;1740.4255;750.3546;529;25818.4397;14917;3285;4.6978;101;4;75;350;179;378;180;9717;2161;184;132
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;No;657.721;0.766397;858.1976;340.9915;26385;3024.9060;136070;97989;13.9309;1820;302;174;8906;17479;9969;17569;109322;88353;177170;181886
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;--;;;0.0000;0.0000;685;0.0000;744;104;11.0687;204;34;1;109;576;57;30;695;91;1513;1276
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;Si;;;1758.8652;761.7021;537;25897.8723;14921;3337;4.6868;104;5;80;352;185;371;185;9667;2196;185;134
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;--;;;0.0000;0.0000;696;0.0000;545;106;13.2879;203;32;1;94;602;45;33;496;91;1482;1389
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;Si;;;1730.4964;824.1134;581;25079.4326;14673;3008;5.2321;107;3;76;394;187;417;186;9511;2014;223;171
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;No;706.347;0.781224;904.1542;363.6080;28135;3112.1926;141581;99232;14.3872;1834;300;162;9556;18579;10670;18650;113893;89899;173232;198559
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;No;761.582;0.797406;955.0736;390.0498;30181;3168.3719;142672;102488;15.1245;1876;290;151;10245;19936;11405;20084;115119;93080;171985;205178
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;--;;;0.0000;0.0000;727;0.0000;342;98;16.1880;204;29;1;87;640;34;28;300;83;1681;1465
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;Si;;;1792.9078;957.4468;675;24669.5035;14476;2916;5.8313;111;4;73;489;186;484;181;9423;1981;232;162
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;--;;;0.0000;0.0000;761;0.0000;334;83;15.8904;211;26;1;86;675;36;22;296;69;1597;1392
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;Si;;;1756.0283;988.6524;697;23851.0638;13916;2899;6.0992;104;3;64;501;196;498;187;9193;2038;237;170
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;No;820.445;0.814846;1006.8717;420.3947;32529;3185.9998;140009;106515;16.1469;1893;298;138;10964;21565;12253;21791;113849;96990;154382;219494
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;No;876.517;0.831107;1054.6377;449.2920;34765;3195.5245;136686;110575;17.0598;1959;318;126;11823;22942;13147;23211;112208;100913;146672;232033
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;--;;;0.0000;0.0000;799;0.0000;342;81;18.9333;198;28;0;96;703;43;28;304;71;1676;1301
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;Si;;;1704.9645;991.4893;699;22886.5248;13011;3124;6.3168;111;3;58;525;174;518;162;8554;2211;248;182
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;Si;;;1611.3475;978.7234;690;20333.3333;11298;3037;6.9874;103;3;47;516;174;502;169;7471;2132;232;191
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;No;935.143;0.848923;1101.5636;484.2635;37471;3247.0642;137471;113778;17.9525;1947;302;135;12409;25062;13698;25310;113216;104068;140997;261578
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;--;;;0.0000;0.0000;849;0.0000;330;74;17.9272;191;30;0;99;750;38;26;292;65;1721;1192
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;--;;;0.0000;0.0000;860;0.0000;325;71;17.2805;201;30;0;96;764;35;26;291;62;1785;1193
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;Si;;;1590.0709;990.0709;698;19546.0992;10884;2896;7.3002;103;3;41;516;182;501;175;7232;2028;234;190
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;No;973.779;0.867479;1122.5388;499.3843;38641;3261.4095;138045;114314;18.3983;1931;282;115;12661;25980;14044;26186;113956;104706;141212;262903
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;No;1026.1;0.897626;1143.1262;517.2060;40020;3274.4495;138801;114567;18.9049;1931;284;92;13031;26989;14384;27215;114956;105088;139371;272924
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;--;;;0.0000;0.0000;925;0.0000;327;67;19.0883;209;30;0;107;818;42;25;293;58;1906;1182
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;Si;;;1544.6808;997.1631;703;18578.7234;10316;2782;7.6958;98;2;31;511;192;501;184;6939;1962;236;192
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;--;;;0.0000;0.0000;1003;0.0000;260;67;28.9199;204;32;0;137;866;60;23;228;59;1986;938
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;Si;;;1384.3971;906.3829;639;17700.7092;9946;2533;7.1757;97;2;23;446;193;424;184;6682;1791;198;150
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;No;1094.98;0.932085;1174.7634;540.5462;41826;3223.6594;135020;114418;19.9933;1917;286;94;13303;28523;14701;28855;112634;105219;139246;276006
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;No;1155.87;0.956567;1208.3521;565.0237;43720;3196.8815;131497;115869;20.9034;1900;277;87;13697;30023;15116;30332;110765;106654;161823;271352
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;--;;;0.0000;0.0000;1122;0.0000;308;78;34.2029;204;28;0;184;938;91;27;274;71;2017;708
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;Si;;;1178.7234;835.4609;589;16127.6595;9023;2347;7.3460;92;2;18;367;222;365;211;6169;1672;187;143
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;Si;;;1036.8794;767.3758;541;14441.1347;8098;2083;7.6550;93;2;14;349;192;352;185;5550;1465;224;141
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;No;1200.44;0.967943;1240.1960;586.4770;45380;3186.9561;129778;116820;21.6403;1850;263;79;14129;31251;15595;31560;110124;107780;178555;279452
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;--;;;0.0000;0.0000;1204;0.0000;336;89;37.0757;211;29;0;214;990;111;31;300;83;2140;652
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;--;;;0.0000;0.0000;1316;0.0000;350;90;37.1859;212;24;0;233;1083;121;27;314;84;2153;630
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;Si;;;924.8226;713.4751;503;12961.7021;7490;1648;7.8353;78;2;10;319;184;314;179;5122;1170;235;156
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;No;1230.45;0.977204;1259.1551;605.3456;46840;3231.9047;132920;117156;21.9145;1745;220;76;14406;32434;15841;32668;113061;108295;168653;302791
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;No;1236.5;0.9893;1249.8759;617.3000;47765;3248.4212;134828;116526;22.0925;1715;226;58;14777;32988;16275;33012;115173;107921;182367;312345
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;--;;;0.0000;0.0000;1437;0.0000;374;91;40.5728;204;26;0;270;1167;141;29;332;87;2212;597
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;Si;;;788.6524;632.6241;446;12079.4326;7106;1410;7.6377;68;2;9;276;170;286;166;4902;1016;250;164
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;--;;;0.0000;0.0000;1466;0.0000;370;88;40.7767;192;21;0;276;1190;141;27;328;84;2186;594
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;Si;;;750.3546;600.0000;423;11995.7446;7108;1349;7.3312;59;2;5;268;155;276;155;4896;983;247;165
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;No;1257.54;1.01335;1240.9715;623.1544;48218;3262.3142;135220;117209;22.0814;1668;224;55;14986;33232;16372;33136;115651;108556;198364;318049
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;No;1316.15;1.06904;1231.1495;625.9201;48432;3304.4325;137928;117760;21.8488;1574;215;52;15166;33266;16626;33059;118285;109119;211989;343031
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;--;;;0.0000;0.0000;1488;0.0000;376;94;40.6176;182;17;0;278;1210;141;30;333;88;2110;624
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;Si;;;692.1985;547.5177;386;11465.2482;6720;1363;7.0254;51;2;3;252;134;259;134;4608;986;247;176
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;Si;;;598.5815;478.0141;337;9920.5673;5621;1373;7.0218;46;2;4;212;125;219;125;3948;951;240;185
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;No;1412.9;1.16297;1214.9044;634.2171;49074;3417.6957;147441;117011;21.3234;1454;203;35;16252;32822;17842;32524;127655;108546;221273;366134
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;--;;;0.0000;0.0000;1551;0.0000;381;93;39.8126;169;14;0;284;1267;141;29;340;87;2149;676
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;--;;;0.0000;0.0000;1539;0.0000;390;85;37.5870;157;16;0;274;1265;132;30;351;80;2124;764
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;Si;;;432.6241;343.2624;242;8964.5390;4968;1352;5.5530;44;2;3;149;93;152;91;3459;917;236;210
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;No;1475.98;1.23659;1193.5932;643.3283;49779;3496.9825;155225;115362;21.0546;1360;194;34;17314;32465;19005;32069;135403;107176;219107;398398
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;No;1506.64;1.29188;1166.2338;653.7190;50583;3550.2023;161387;113318;20.9052;1225;177;28;18266;32317;19914;31729;141768;105266;217031;426475
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;--;;;0.0000;0.0000;1604;0.0000;422;78;36.0870;127;13;0;312;1292;139;27;386;74;2158;796
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;Si;;;339.0070;269.5035;190;7906.3829;4263;1311;4.8114;36;2;3;109;81;106;79;2963;882;191;240
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;--;;;0.0000;0.0000;1651;0.0000;451;78;35.8452;114;14;0;342;1309;150;26;419;72;2253;786
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;Si;;;265.2482;211.3475;149;7188.6524;3705;1363;4.2117;35;3;4;80;69;81;67;2600;914;189;229
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;No;1493.45;1.33616;1117.7182;653.8094;50590;3538.3125;163483;110302;20.7208;1111;163;22;18983;31607;20382;30831;144622;102536;237222;445259
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;No;1435.81;1.37533;1043.9756;632.5758;48947;3488.3495;164711;105208;20.0433;972;149;19;19254;29693;20210;28773;146463;97923;241891;458039
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;--;;;0.0000;0.0000;1596;0.0000;449;74;34.5528;109;9;0;340;1256;147;23;424;68;2300;821
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;Si;;;198.5815;156.0283;110;6490.7801;3309;1267;3.4626;35;3;3;56;54;57;51;2294;825;187;235
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;Si;;;190.0709;150.3546;106;6330.4964;3289;1174;3.3564;40;4;3;52;54;53;49;2279;760;188;242
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;No;1446.64;1.43201;1010.2190;617.8170;47805;3482.1591;165841;103599;19.6808;883;128;19;19065;28740;20079;27946;147566;96453;245099;459195
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;--;;;0.0000;0.0000;1600;0.0000;466;78;32.8767;100;9;0;340;1260;144;24;439;72;2259;878
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;--;;;0.0000;0.0000;1606;0.0000;490;75;29.9435;91;11;0;338;1268;139;20;461;70;2276;898
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;Si;;;180.1418;144.6808;102;6190.0709;3312;1052;3.2919;44;4;3;51;51;52;46;2300;677;196;236
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;No;1526.61;1.58171;965.1670;605.2293;46831;3489.2412;168570;101418;19.2514;811;113;18;19040;27791;20047;27053;150205;94453;249718;451791
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;No;1743.96;1.96928;885.5829;580.6872;44932;3380.2687;163810;97746;18.8589;724;91;17;18447;26485;19134;25632;146342;91031;260722;461491
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;--;;;0.0000;0.0000;1578;0.0000;465;77;28.7402;74;11;0;322;1256;125;21;438;70;2415;1110
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;Si;;;150.3546;120.5673;85;5231.2056;2810;878;3.1395;37;4;2;42;43;42;39;1991;589;235;268
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;--;;;0.0000;0.0000;1570;0.0000;441;78;27.0492;61;10;0;316;1254;114;18;416;72;2569;1192
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;Si;;;116.3120;89.3617;63;4286.5248;2184;838;3.0146;30;3;3;34;29;36;28;1570;553;243;283
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;No;1923.14;2.44187;787.5696;550.2648;42578;3236.5055;156195;94237;18.4556;632;79;13;17425;25153;17818;24159;139699;87749;258332;466488
CATALUNYA;GLOBAL;2021-06-30;2021-07-06;No;1996.53;2.90382;687.5532;512.5147;39657;3055.5093;146642;89785;18.0262;573;71;14;16251;23406;16456;22281;131188;83705;285591;443003
CATALUNYA;GLOBAL;2021-06-30;2021-07-06;--;;;0.0000;0.0000;1488;0.0000;396;82;26.0674;57;10;0;276;1212;95;21;372;73;2443;1328
CATALUNYA;GLOBAL;2021-06-30;2021-07-06;Si;;;102.1276;69.5035;49;3917.7304;2057;705;2.4988;26;3;3;27;22;29;21;1531;470;242;267
CATALUNYA;GLOBAL;2021-06-29;2021-07-05;--;;;0.0000;0.0000;1351;0.0000;359;79;21.3759;47;9;0;227;1124;68;19;337;70;2484;1692
CATALUNYA;GLOBAL;2021-06-29;2021-07-05;Si;;;99.2907;53.9007;38;3463.8297;1951;491;2.2447;22;2;2;22;16;24;16;1475;307;245;279
CATALUNYA;GLOBAL;2021-06-29;2021-07-05;No;1942.75;3.27484;593.2361;463.9087;35896;2866.2806;138242;83543;17.3343;509;69;13;14873;21023;15075;19871;123748;77852;300664;422302
CATALUNYA;GLOBAL;2021-06-28;2021-07-04;--;;;0.0000;0.0000;1233;0.0000;329;81;16.9761;38;9;0;188;1045;47;17;305;72;2431;1834
CATALUNYA;GLOBAL;2021-06-28;2021-07-04;Si;;;83.6879;42.5531;30;3287.9432;1979;339;1.8801;17;2;2;20;10;22;10;1485;217;247;285
CATALUNYA;GLOBAL;2021-06-28;2021-07-04;No;1722.05;3.42011;503.5069;411.3998;31833;2695.0029;130403;78129;16.4396;473;65;12;13336;18497;13710;17477;116938;72769;311407;412549
CATALUNYA;GLOBAL;2021-06-27;2021-07-03;No;1641.91;3.47892;471.9602;392.4020;30363;2616.2847;126753;75688;16.1155;444;67;10;12841;17522;13139;16538;113695;70457;315508;415157
CATALUNYA;GLOBAL;2021-06-27;2021-07-03;--;;;0.0000;0.0000;1155;0.0000;313;76;17.6471;38;8;0;179;976;47;16;290;67;2441;1807
CATALUNYA;GLOBAL;2021-06-27;2021-07-03;Si;;;76.5957;39.7163;28;3275.1773;1978;331;1.7647;12;0;5;20;8;22;8;1489;211;250;284
CATALUNYA;GLOBAL;2021-06-26;2021-07-02;--;;;0.0000;0.0000;1056;0.0000;272;71;19.3038;33;6;0;170;886;45;16;253;63;2384;1828
CATALUNYA;GLOBAL;2021-06-26;2021-07-02;Si;;;69.5035;35.4609;25;3104.9645;1890;299;1.6159;8;0;5;20;5;20;6;1412;197;243;287
CATALUNYA;GLOBAL;2021-06-26;2021-07-02;No;1464.5;3.39522;431.3410;359.9376;27851;2451.8049;117544;72170;15.7009;411;68;8;11751;16100;11928;15160;105381;67144;311366;420127
CATALUNYA;GLOBAL;2021-06-25;2021-07-01;No;1124.9;3.07807;365.4561;304.8957;23592;2177.5384;102542;65950;14.8167;370;59;8;9746;13846;9789;12931;92032;61308;301867;393053
CATALUNYA;GLOBAL;2021-06-25;2021-07-01;--;;;0.0000;0.0000;901;0.0000;260;61;17.6271;37;6;0;155;746;38;14;239;56;1856;1597
CATALUNYA;GLOBAL;2021-06-25;2021-07-01;Si;;;59.5744;29.7872;21;2882.2695;1747;285;1.4325;12;0;4;16;5;15;6;1279;187;176;253
CATALUNYA;GLOBAL;2021-06-24;2021-06-30;--;;;0.0000;0.0000;686;0.0000;204;46;15.4867;34;5;0;114;572;25;10;185;41;1219;1375
CATALUNYA;GLOBAL;2021-06-24;2021-06-30;Si;;;55.3191;26.9503;19;2636.8794;1662;197;1.3869;15;0;3;15;4;14;5;1229;141;134;189
CATALUNYA;GLOBAL;2021-06-24;2021-06-30;No;779.172;2.60219;299.4289;237.3048;18362;1773.4533;83794;53431;14.0215;340;51;8;7572;10790;7554;9977;75358;49671;267259;335917
CATALUNYA;GLOBAL;2021-06-23;2021-06-29;--;;;0.0000;0.0000;500;0.0000;175;42;10.1523;32;4;0;79;421;13;7;159;38;992;1230
CATALUNYA;GLOBAL;2021-06-23;2021-06-29;Si;;;52.4822;32.6241;23;2446.8085;1549;176;1.8039;21;0;3;17;6;17;6;1148;127;134;178
CATALUNYA;GLOBAL;2021-06-23;2021-06-29;No;500.293;2.15975;231.6442;175.0384;13544;1569.6468;74077;47378;11.5707;309;51;8;5750;7794;5647;7172;66831;43957;257527;321765
CATALUNYA;GLOBAL;2021-06-22;2021-06-28;No;324.295;1.78865;181.3064;129.3273;10007;1409.5998;65224;43847;9.4184;300;56;9;4204;5803;4066;5311;58933;40627;274459;321508
CATALUNYA;GLOBAL;2021-06-22;2021-06-28;--;;;0.0000;0.0000;386;0.0000;150;37;10.8434;28;2;0;69;317;13;5;132;34;920;862
CATALUNYA;GLOBAL;2021-06-22;2021-06-28;Si;;;51.0638;45.3900;32;2354.6099;1480;180;2.5953;23;1;5;21;11;21;11;1102;131;143;179
CATALUNYA;GLOBAL;2021-06-21;2021-06-27;--;;;0.0000;0.0000;286;0.0000;147;34;9.8765;26;2;0;58;228;12;4;132;30;909;852
CATALUNYA;GLOBAL;2021-06-21;2021-06-27;Si;;;43.9716;41.1347;29;2214.1843;1388;173;2.3077;24;1;5;19;10;17;10;1044;126;146;170
CATALUNYA;GLOBAL;2021-06-21;2021-06-27;No;226.548;1.61608;140.1832;92.1071;7127;1308.8984;60955;40324;7.4010;297;52;10;3073;4054;3073;3756;54968;37303;281400;305469
CATALUNYA;GLOBAL;2021-06-20;2021-06-26;No;189.4;1.49757;126.4712;79.5582;6156;1275.8008;60058;38660;6.5958;286;59;10;2802;3354;2830;3098;54134;35742;273831;295991
CATALUNYA;GLOBAL;2021-06-20;2021-06-26;--;;;0.0000;0.0000;262;0.0000;152;32;8.4337;23;3;0;54;208;11;3;138;28;909;849
CATALUNYA;GLOBAL;2021-06-20;2021-06-26;Si;;;41.1347;36.8794;26;2187.2340;1382;160;2.0601;23;1;4;18;8;16;8;1047;118;149;170
CATALUNYA;GLOBAL;2021-06-19;2021-06-25;--;;;0.0000;0.0000;229;0.0000;166;33;7.4286;27;3;0;50;179;10;3;146;29;1111;795
CATALUNYA;GLOBAL;2021-06-19;2021-06-25;Si;;;36.8794;34.0425;24;2112.0567;1325;164;1.9064;22;1;4;15;9;14;8;1029;125;163;166
CATALUNYA;GLOBAL;2021-06-19;2021-06-25;No;168.229;1.43014;117.6314;71.4033;5525;1253.7788;59597;37417;6.1362;295;54;9;2597;2928;2692;2726;53710;34586;289736;270526
CATALUNYA;GLOBAL;2021-06-18;2021-06-24;--;;;0.0000;0.0000;176;0.0000;168;32;4.4944;26;3;0;40;136;7;1;150;28;1393;931
CATALUNYA;GLOBAL;2021-06-18;2021-06-24;Si;;;34.0425;29.7872;21;2173.0496;1369;163;1.6515;18;1;5;13;8;13;7;1087;124;207;204
CATALUNYA;GLOBAL;2021-06-18;2021-06-24;No;143.109;1.36254;105.0308;60.5604;4686;1222.0512;59429;35130;5.3113;298;57;10;2316;2370;2358;2214;53580;32501;319885;254141
CATALUNYA;GLOBAL;2021-06-17;2021-06-23;No;141.245;1.33706;105.6382;62.1241;4807;1372.8577;67317;38911;4.9288;303;63;13;2432;2375;2511;2256;60723;35995;368788;277338
CATALUNYA;GLOBAL;2021-06-17;2021-06-23;--;;;0.0000;0.0000;181;0.0000;183;34;4.1451;27;3;0;41;140;7;1;163;30;1684;1131
CATALUNYA;GLOBAL;2021-06-17;2021-06-23;Si;;;35.4609;28.3687;20;2398.5815;1494;197;1.4286;13;1;5;12;8;12;7;1176;154;269;240
CATALUNYA;GLOBAL;2021-06-16;2021-06-22;--;;;0.0000;0.0000;166;0.0000;189;30;5.1020;30;3;0;40;126;9;1;168;28;1711;1313
CATALUNYA;GLOBAL;2021-06-16;2021-06-22;Si;;;28.3687;19.8581;14;2502.1276;1562;202;0.9489;11;1;6;8;6;7;6;1209;161;269;251
CATALUNYA;GLOBAL;2021-06-16;2021-06-22;No;126.765;1.28437;98.6982;56.6057;4380;1357.8662;67947;37121;4.5707;307;64;15;2229;2151;2295;2076;61271;34360;379145;266152
CATALUNYA;GLOBAL;2021-06-15;2021-06-21;No;116.423;1.24067;93.8389;51.9790;4022;1374.7187;70714;35658;4.1434;307;61;12;2083;1939;2138;1869;63724;32984;374699;236058
CATALUNYA;GLOBAL;2021-06-15;2021-06-21;--;;;0.0000;0.0000;135;0.0000;196;29;4.9505;27;5;0;39;96;9;1;175;27;1586;1319
CATALUNYA;GLOBAL;2021-06-15;2021-06-21;Si;;;18.4397;5.6737;4;2499.2907;1553;209;0.2177;11;1;4;3;1;2;1;1207;171;268;239
CATALUNYA;GLOBAL;2021-06-14;2021-06-20;--;;;0.0000;0.0000;104;0.0000;192;30;4.5685;29;5;0;32;72;8;1;169;28;1532;1135
CATALUNYA;GLOBAL;2021-06-14;2021-06-20;Si;;;14.1843;2.8368;2;2607.0921;1610;228;0.1381;11;1;4;1;1;1;1;1261;187;276;236
CATALUNYA;GLOBAL;2021-06-14;2021-06-20;No;109.49;1.2115;90.3753;48.0761;3720;1373.6590;71710;34580;3.8790;300;60;15;1978;1742;2046;1704;64643;32032;388547;205311
